n,alphaTarget,wallHandAlpha,whAlphaScaled,whBlendT_bp,turnBlockT,dtRowOK
3846,1.000,1.000,1.000,1.000,0.000,-1
3847,1.000,1.000,1.000,1.000,0.000,-1
3848,1.000,1.000,1.000,1.000,0.000,-1
3849,1.000,1.000,1.000,1.000,0.000,-1
3850,1.000,1.000,1.000,1.000,0.000,-1
3851,1.000,1.000,1.000,1.000,0.000,-1
3852,1.000,1.000,1.000,1.000,0.000,-1
3853,0.000,0.550,0.550,0.550,0.000,-1
3854,0.000,0.000,0.000,0.000,0.000,-1
3855,0.000,0.000,0.000,0.000,0.000,-1
3856,0.000,0.000,0.000,0.000,0.000,-1
3857,0.000,0.000,0.000,0.000,0.000,-1
3858,0.000,0.000,0.000,0.000,0.000,-1
3859,1.000,0.000,0.000,0.000,0.800,-1
3860,1.000,0.000,0.000,0.000,0.773,-1
3861,1.000,0.000,0.000,0.000,0.603,-1
3862,1.000,0.000,0.000,0.000,0.437,-1
3863,1.000,0.000,0.000,0.000,0.273,-1
3864,1.000,0.000,0.000,0.000,0.113,-1
3865,1.000,0.149,0.149,0.149,0.000,-1
3866,1.000,0.445,0.445,0.445,0.000,-1
3867,1.000,0.742,0.742,0.742,0.000,-1
3868,1.000,1.000,1.000,1.000,0.000,-1
3869,1.000,1.000,1.000,1.000,0.000,-1
3870,1.000,1.000,1.000,1.000,0.000,-1
3871,1.000,1.000,1.000,1.000,0.000,-1
3872,1.000,1.000,1.000,1.000,0.000,-1
3873,0.000,0.000,0.000,0.000,0.000,-1
3874,0.000,0.000,0.000,0.000,0.000,-1
3875,0.000,0.000,0.000,0.000,0.000,-1
3876,0.000,0.000,0.000,0.000,0.000,-1
3877,0.000,0.000,0.000,0.000,0.000,-1
3878,0.000,0.000,0.000,0.000,0.000,-1
3879,0.000,0.000,0.000,0.000,0.000,-1
3880,0.000,0.000,0.000,0.000,0.000,-1
3881,1.000,0.195,0.195,0.195,0.000,-1
3882,1.000,0.482,0.482,0.482,0.000,-1
3883,1.000,0.777,0.777,0.777,0.000,-1
3884,1.000,1.000,1.000,1.000,0.000,-1
3885,1.000,1.000,1.000,1.000,0.000,-1
3886,1.000,1.000,1.000,1.000,0.000,-1
3887,1.000,1.000,1.000,1.000,0.000,-1
3888,0.000,0.065,0.065,0.065,0.000,-1
3889,0.000,0.000,0.000,0.000,0.000,-1
3890,0.000,0.000,0.000,0.000,0.000,-1
3891,0.000,0.000,0.000,0.000,0.000,-1
3892,0.000,0.000,0.000,0.000,0.000,-1
3893,0.000,0.000,0.000,0.000,0.000,-1
3894,0.000,0.000,0.000,0.000,0.000,-1
3895,0.000,0.000,0.000,0.000,0.000,-1
3896,1.000,0.236,0.236,0.236,0.000,-1
3897,1.000,0.520,0.520,0.520,0.000,-1
3898,1.000,0.804,0.804,0.804,0.000,-1
3899,1.000,1.000,1.000,1.000,0.000,-1
3900,1.000,1.000,1.000,1.000,0.000,-1
3901,1.000,1.000,1.000,1.000,0.000,-1
3902,1.000,1.000,1.000,1.000,0.000,-1
3903,0.000,0.165,0.165,0.165,0.000,-1
3904,0.000,0.000,0.000,0.000,0.000,-1
3905,0.000,0.000,0.000,0.000,0.000,-1
3906,0.000,0.000,0.000,0.000,0.000,-1
3907,0.000,0.000,0.000,0.000,0.000,-1
3908,0.000,0.000,0.000,0.000,0.000,-1
3909,0.000,0.000,0.000,0.000,0.000,-1
3910,0.000,0.000,0.000,0.000,0.000,-1
3911,0.000,0.000,0.000,0.000,0.000,-1
3912,0.000,0.000,0.000,0.000,0.000,-1
3913,0.000,0.000,0.000,0.000,0.000,-1
3914,0.000,0.000,0.000,0.000,0.000,-1
3915,0.000,0.000,0.000,0.000,0.000,-1
3916,0.000,0.000,0.000,0.000,0.000,-1
3917,0.000,0.000,0.000,0.000,0.000,-1
3918,0.000,0.000,0.000,0.000,0.000,-1
3919,0.000,0.000,0.000,0.000,0.000,-1
3920,0.000,0.000,0.000,0.000,0.000,-1
3921,0.000,0.000,0.000,0.000,0.000,-1
3922,0.000,0.000,0.000,0.000,0.000,-1
3923,0.000,0.000,0.000,0.000,0.000,-1
3924,0.000,0.000,0.000,0.000,0.000,-1
3925,0.000,0.000,0.000,0.000,0.000,-1
3926,0.000,0.000,0.000,0.000,0.000,-1
3927,0.000,0.000,0.000,0.000,0.000,-1
3928,0.000,0.000,0.000,0.000,0.000,-1
3929,0.000,0.000,0.000,0.000,0.000,-1
3930,0.000,0.000,0.000,0.000,0.000,-1
3931,0.000,0.000,0.000,0.000,0.000,-1
3932,0.000,0.000,0.000,0.000,0.000,-1
3933,0.000,0.000,0.000,0.000,0.000,-1
3934,0.000,0.000,0.000,0.000,0.000,-1
3935,0.000,0.000,0.000,0.000,0.000,-1
3936,0.000,0.000,0.000,0.000,0.000,-1
3937,0.000,0.000,0.000,0.000,0.000,-1
3938,0.000,0.000,0.000,0.000,0.000,-1
3939,0.000,0.000,0.000,0.000,0.000,-1
3940,0.000,0.000,0.000,0.000,0.000,-1
3941,0.000,0.000,0.000,0.000,0.000,-1
3942,0.000,0.000,0.000,0.000,0.000,-1
3943,0.000,0.000,0.000,0.000,0.000,-1
3944,0.000,0.000,0.000,0.000,0.000,-1
3945,0.000,0.000,0.000,0.000,0.000,-1
3946,0.000,0.000,0.000,0.000,0.000,-1
3947,0.000,0.000,0.000,0.000,0.000,-1
3948,0.000,0.000,0.000,0.000,0.000,-1
3949,0.000,0.000,0.000,0.000,0.000,-1
3950,0.000,0.000,0.000,0.000,0.000,-1
3951,0.000,0.000,0.000,0.000,0.000,-1
3952,0.000,0.000,0.000,0.000,0.000,-1
3953,0.000,0.000,0.000,0.000,0.000,-1
3954,0.000,0.000,0.000,0.000,0.000,-1
3955,0.000,0.000,0.000,0.000,0.000,-1
3956,0.000,0.000,0.000,0.000,0.000,-1
3957,0.000,0.000,0.000,0.000,0.000,-1
3958,0.000,0.000,0.000,0.000,0.000,-1
3959,0.000,0.000,0.000,0.000,0.000,-1
3960,0.000,0.000,0.000,0.000,0.000,-1
3961,0.000,0.000,0.000,0.000,0.000,-1
3962,0.000,0.000,0.000,0.000,0.000,-1
3963,0.000,0.000,0.000,0.000,0.000,-1
3964,0.000,0.000,0.000,0.000,0.000,-1
3965,0.000,0.000,0.000,0.000,0.000,-1
3966,0.000,0.000,0.000,0.000,0.000,-1
3967,0.000,0.000,0.000,0.000,0.000,-1
3968,0.000,0.000,0.000,0.000,0.000,-1
3969,0.000,0.000,0.000,0.000,0.000,-1
3970,0.000,0.000,0.000,0.000,0.000,-1
3971,0.000,0.000,0.000,0.000,0.000,-1
3972,0.000,0.000,0.000,0.000,0.000,-1
3973,0.000,0.000,0.000,0.000,0.000,-1
3974,0.000,0.000,0.000,0.000,0.000,-1
3975,0.000,0.000,0.000,0.000,0.000,-1
3976,0.000,0.000,0.000,0.000,0.000,-1
3977,0.000,0.000,0.000,0.000,0.000,-1
3978,0.000,0.000,0.000,0.000,0.000,-1
3979,0.000,0.000,0.000,0.000,0.000,-1
3980,0.000,0.000,0.000,0.000,0.000,-1
3981,0.000,0.000,0.000,0.000,0.000,-1
3982,0.000,0.000,0.000,0.000,0.000,-1
3983,0.000,0.000,0.000,0.000,0.000,-1
3984,0.000,0.000,0.000,0.000,0.000,-1
3985,0.000,0.000,0.000,0.000,0.000,-1
3986,0.000,0.000,0.000,0.000,0.000,-1
3987,0.000,0.000,0.000,0.000,0.000,-1
3988,0.000,0.000,0.000,0.000,0.000,-1
3989,0.000,0.000,0.000,0.000,0.000,-1
3990,0.000,0.000,0.000,0.000,0.000,-1
3991,0.000,0.000,0.000,0.000,0.000,-1
3992,0.000,0.000,0.000,0.000,0.000,-1
3993,0.000,0.000,0.000,0.000,0.000,-1
3994,0.000,0.000,0.000,0.000,0.000,-1
3995,0.000,0.000,0.000,0.000,0.000,-1
3996,0.000,0.000,0.000,0.000,0.000,-1
3997,0.000,0.000,0.000,0.000,0.000,-1
3998,0.000,0.000,0.000,0.000,0.000,-1
3999,0.000,0.000,0.000,0.000,0.000,-1
4000,0.000,0.000,0.000,0.000,0.000,-1
4001,0.000,0.000,0.000,0.000,0.000,-1
4002,0.000,0.000,0.000,0.000,0.000,-1
4003,0.000,0.000,0.000,0.000,0.000,-1
4004,0.000,0.000,0.000,0.000,0.000,-1
4005,0.000,0.000,0.000,0.000,0.000,-1
4006,0.000,0.000,0.000,0.000,0.000,-1
4007,0.000,0.000,0.000,0.000,0.000,-1
4008,0.000,0.000,0.000,0.000,0.000,-1
4009,0.000,0.000,0.000,0.000,0.000,-1
4010,0.000,0.000,0.000,0.000,0.000,-1
4011,0.000,0.000,0.000,0.000,0.000,-1
4012,0.000,0.000,0.000,0.000,0.000,-1
4013,0.000,0.000,0.000,0.000,0.000,-1
4014,0.000,0.000,0.000,0.000,0.000,-1
4015,0.000,0.000,0.000,0.000,0.000,-1
4016,0.000,0.000,0.000,0.000,0.000,-1
4017,0.000,0.000,0.000,0.000,0.000,-1
4018,0.000,0.000,0.000,0.000,0.000,-1
4019,0.000,0.000,0.000,0.000,0.000,-1
4020,0.000,0.000,0.000,0.000,0.000,-1
4021,0.000,0.000,0.000,0.000,0.000,-1
4022,0.000,0.000,0.000,0.000,0.000,-1
4023,0.000,0.000,0.000,0.000,0.000,-1
4024,0.000,0.000,0.000,0.000,0.000,-1
4025,0.000,0.000,0.000,0.000,0.000,-1
4026,0.000,0.000,0.000,0.000,0.000,-1
4027,0.000,0.000,0.000,0.000,0.000,-1
4028,0.000,0.000,0.000,0.000,0.000,-1
4029,0.000,0.000,0.000,0.000,0.000,-1
4030,0.000,0.000,0.000,0.000,0.000,-1
4031,0.000,0.000,0.000,0.000,0.000,-1
4032,0.000,0.000,0.000,0.000,0.000,-1
4033,0.000,0.000,0.000,0.000,0.000,-1
4034,0.000,0.000,0.000,0.000,0.000,-1
4035,0.000,0.000,0.000,0.000,0.000,-1
4036,0.000,0.000,0.000,0.000,0.000,-1
4037,0.000,0.000,0.000,0.000,0.000,-1
4038,0.000,0.000,0.000,0.000,0.000,-1
4039,0.000,0.000,0.000,0.000,0.000,-1
4040,0.000,0.000,0.000,0.000,0.000,-1
4041,0.000,0.000,0.000,0.000,0.000,-1
4042,0.000,0.000,0.000,0.000,0.000,-1
4043,0.000,0.000,0.000,0.000,0.000,-1
4044,0.000,0.000,0.000,0.000,0.000,-1
4045,0.000,0.000,0.000,0.000,0.000,-1
4046,0.000,0.000,0.000,0.000,0.000,-1
4047,0.000,0.000,0.000,0.000,0.000,-1
4048,0.000,0.000,0.000,0.000,0.000,-1
4049,0.000,0.000,0.000,0.000,0.000,-1
4050,0.000,0.000,0.000,0.000,0.000,-1
4051,0.000,0.000,0.000,0.000,0.000,-1
4052,0.000,0.000,0.000,0.000,0.000,-1
4053,0.000,0.000,0.000,0.000,0.000,-1
4054,0.000,0.000,0.000,0.000,0.000,-1
4055,0.000,0.000,0.000,0.000,0.000,-1
4056,0.000,0.000,0.000,0.000,0.000,-1
4057,0.000,0.000,0.000,0.000,0.000,-1
4058,0.000,0.000,0.000,0.000,0.000,-1
4059,0.000,0.000,0.000,0.000,0.000,-1
4060,0.000,0.000,0.000,0.000,0.000,-1
4061,0.000,0.000,0.000,0.000,0.000,-1
4062,0.000,0.000,0.000,0.000,0.000,-1
4063,0.000,0.000,0.000,0.000,0.000,-1
4064,0.000,0.000,0.000,0.000,0.000,-1
4065,0.000,0.000,0.000,0.000,0.000,-1
4066,0.000,0.000,0.000,0.000,0.000,-1
4067,0.000,0.000,0.000,0.000,0.000,-1
4068,0.000,0.000,0.000,0.000,0.000,-1
4069,0.000,0.000,0.000,0.000,0.000,-1
4070,0.000,0.000,0.000,0.000,0.000,-1
4071,0.000,0.000,0.000,0.000,0.000,-1
4072,0.000,0.000,0.000,0.000,0.000,-1
4073,0.000,0.000,0.000,0.000,0.000,-1
4074,0.000,0.000,0.000,0.000,0.000,-1
4075,0.000,0.000,0.000,0.000,0.000,-1
4076,0.000,0.000,0.000,0.000,0.000,-1
4077,0.000,0.000,0.000,0.000,0.000,-1
4078,0.000,0.000,0.000,0.000,0.000,-1
4079,0.000,0.000,0.000,0.000,0.000,-1
4080,0.000,0.000,0.000,0.000,0.000,-1
4081,0.000,0.000,0.000,0.000,0.000,-1
4082,0.000,0.000,0.000,0.000,0.000,-1
4083,0.000,0.000,0.000,0.000,0.000,-1
4084,0.000,0.000,0.000,0.000,0.000,-1
4085,0.000,0.000,0.000,0.000,0.000,-1
4086,0.000,0.000,0.000,0.000,0.000,-1
4087,0.000,0.000,0.000,0.000,0.000,-1
4088,0.000,0.000,0.000,0.000,0.000,-1
4089,0.000,0.000,0.000,0.000,0.000,-1
4090,0.000,0.000,0.000,0.000,0.000,-1
4091,0.000,0.000,0.000,0.000,0.000,-1
4092,0.000,0.000,0.000,0.000,0.000,-1
4093,0.000,0.000,0.000,0.000,0.000,-1
4094,0.000,0.000,0.000,0.000,0.000,-1
4095,0.000,0.000,0.000,0.000,0.000,-1
4096,0.000,0.000,0.000,0.000,0.000,-1
4097,0.000,0.000,0.000,0.000,0.000,-1
4098,0.000,0.000,0.000,0.000,0.000,-1
4099,0.000,0.000,0.000,0.000,0.000,-1
4100,0.000,0.000,0.000,0.000,0.000,-1
4101,0.000,0.000,0.000,0.000,0.000,-1
4102,0.000,0.000,0.000,0.000,0.000,-1
4103,0.000,0.000,0.000,0.000,0.000,-1
4104,0.000,0.000,0.000,0.000,0.000,-1
4105,0.000,0.000,0.000,0.000,0.000,-1
4106,0.000,0.000,0.000,0.000,0.000,-1
4107,0.000,0.000,0.000,0.000,0.000,-1
4108,0.000,0.000,0.000,0.000,0.800,-1
4109,0.000,0.000,0.000,0.000,0.643,-1
4110,0.000,0.000,0.000,0.000,0.488,-1
4111,0.000,0.000,0.000,0.000,0.335,-1
4112,0.000,0.000,0.000,0.000,0.183,-1
4113,0.000,0.000,0.000,0.000,0.028,-1
4114,0.000,0.000,0.000,0.000,0.000,-1
4115,0.000,0.000,0.000,0.000,0.000,-1
4116,0.000,0.000,0.000,0.000,0.000,-1
4117,0.000,0.000,0.000,0.000,0.000,-1
4118,0.000,0.000,0.000,0.000,0.000,-1
4119,0.000,0.000,0.000,0.000,0.000,-1
4120,0.000,0.000,0.000,0.000,0.000,-1
4121,0.000,0.000,0.000,0.000,0.000,-1
4122,0.000,0.000,0.000,0.000,0.000,-1
4123,0.000,0.000,0.000,0.000,0.000,-1
4124,0.000,0.000,0.000,0.000,0.000,-1
4125,0.000,0.000,0.000,0.000,0.000,-1
4126,0.000,0.000,0.000,0.000,0.000,-1
4127,0.000,0.000,0.000,0.000,0.000,-1
4128,0.000,0.000,0.000,0.000,0.000,-1
4129,0.000,0.000,0.000,0.000,0.000,-1
4130,0.000,0.000,0.000,0.000,0.000,-1
4131,0.000,0.000,0.000,0.000,0.000,-1
4132,0.000,0.000,0.000,0.000,0.000,-1
4133,0.000,0.000,0.000,0.000,0.000,-1
4134,0.000,0.000,0.000,0.000,0.000,-1
4135,0.000,0.000,0.000,0.000,0.000,-1
4136,0.000,0.000,0.000,0.000,0.000,-1
4137,0.000,0.000,0.000,0.000,0.000,-1
4138,0.000,0.000,0.000,0.000,0.000,-1
4139,0.000,0.000,0.000,0.000,0.000,-1
4140,0.000,0.000,0.000,0.000,0.000,-1
4141,0.000,0.000,0.000,0.000,0.000,-1
4142,0.000,0.000,0.000,0.000,0.000,-1
4143,0.000,0.000,0.000,0.000,0.000,-1
4144,0.000,0.000,0.000,0.000,0.000,-1
4145,0.000,0.000,0.000,0.000,0.000,-1
4146,0.000,0.000,0.000,0.000,0.000,-1
4147,0.000,0.000,0.000,0.000,0.000,-1
4148,0.000,0.000,0.000,0.000,0.000,-1
4149,0.000,0.000,0.000,0.000,0.000,-1
4150,0.000,0.000,0.000,0.000,0.000,-1
4151,0.000,0.000,0.000,0.000,0.000,-1
4152,0.000,0.000,0.000,0.000,0.000,-1
4153,0.000,0.000,0.000,0.000,0.000,-1
4154,0.000,0.000,0.000,0.000,0.000,-1
4155,0.000,0.000,0.000,0.000,0.000,-1
4156,0.000,0.000,0.000,0.000,0.000,-1
4157,0.000,0.000,0.000,0.000,0.000,-1
4158,0.000,0.000,0.000,0.000,0.000,-1
4159,0.000,0.000,0.000,0.000,0.000,-1
4160,0.000,0.000,0.000,0.000,0.000,-1
4161,0.000,0.000,0.000,0.000,0.000,-1
4162,0.000,0.000,0.000,0.000,0.000,-1
4163,0.000,0.000,0.000,0.000,0.000,-1
4164,0.000,0.000,0.000,0.000,0.000,-1
4165,0.000,0.000,0.000,0.000,0.000,-1
4166,0.000,0.000,0.000,0.000,0.000,-1
4167,0.000,0.000,0.000,0.000,0.000,-1
4168,0.000,0.000,0.000,0.000,0.000,-1
4169,0.000,0.000,0.000,0.000,0.000,-1
4170,0.000,0.000,0.000,0.000,0.000,-1
4171,0.000,0.000,0.000,0.000,0.000,-1
4172,0.000,0.000,0.000,0.000,0.000,-1
4173,0.000,0.000,0.000,0.000,0.000,-1
4174,0.000,0.000,0.000,0.000,0.000,-1
4175,0.000,0.000,0.000,0.000,0.000,-1
4176,0.000,0.000,0.000,0.000,0.000,-1
4177,0.000,0.000,0.000,0.000,0.000,-1
4178,0.000,0.000,0.000,0.000,0.000,-1
4179,0.000,0.000,0.000,0.000,0.000,-1
4180,0.000,0.000,0.000,0.000,0.000,-1
4181,0.000,0.000,0.000,0.000,0.000,-1
4182,0.000,0.000,0.000,0.000,0.000,-1
4183,0.000,0.000,0.000,0.000,0.000,-1
4184,0.000,0.000,0.000,0.000,0.000,-1
4185,0.000,0.000,0.000,0.000,0.000,-1
4186,0.000,0.000,0.000,0.000,0.000,-1
4187,0.000,0.000,0.000,0.000,0.000,-1
4188,0.000,0.000,0.000,0.000,0.000,-1
4189,0.000,0.000,0.000,0.000,0.000,-1
4190,0.000,0.000,0.000,0.000,0.000,-1
4191,0.000,0.000,0.000,0.000,0.000,-1
4192,0.000,0.000,0.000,0.000,0.000,-1
4193,0.000,0.000,0.000,0.000,0.000,-1
4194,0.000,0.000,0.000,0.000,0.000,-1
4195,0.000,0.000,0.000,0.000,0.000,-1
4196,0.000,0.000,0.000,0.000,0.000,-1
4197,0.000,0.000,0.000,0.000,0.000,-1
4198,0.000,0.000,0.000,0.000,0.000,-1
4199,0.000,0.000,0.000,0.000,0.000,-1
4200,0.000,0.000,0.000,0.000,0.000,-1
4201,0.000,0.000,0.000,0.000,0.000,-1
4202,0.000,0.000,0.000,0.000,0.000,-1
4203,0.000,0.000,0.000,0.000,0.000,-1
4204,0.000,0.000,0.000,0.000,0.000,-1
4205,0.000,0.000,0.000,0.000,0.000,-1
4206,0.000,0.000,0.000,0.000,0.000,-1
4207,0.000,0.000,0.000,0.000,0.000,-1
4208,0.000,0.000,0.000,0.000,0.000,-1
4209,0.000,0.000,0.000,0.000,0.000,-1
4210,0.000,0.000,0.000,0.000,0.000,-1
4211,0.000,0.000,0.000,0.000,0.000,-1
4212,0.000,0.000,0.000,0.000,0.000,-1
4213,0.000,0.000,0.000,0.000,0.000,-1
4214,0.000,0.000,0.000,0.000,0.000,-1
4215,0.000,0.000,0.000,0.000,0.000,-1
4216,0.000,0.000,0.000,0.000,0.000,-1
4217,0.000,0.000,0.000,0.000,0.000,-1
4218,0.000,0.000,0.000,0.000,0.000,-1
4219,0.000,0.000,0.000,0.000,0.000,-1
4220,0.000,0.000,0.000,0.000,0.000,-1
4221,0.000,0.000,0.000,0.000,0.000,-1
4222,0.000,0.000,0.000,0.000,0.000,-1
4223,0.000,0.000,0.000,0.000,0.000,-1
4224,0.000,0.000,0.000,0.000,0.000,-1
4225,0.000,0.000,0.000,0.000,0.000,-1
4226,0.000,0.000,0.000,0.000,0.000,-1
4227,0.000,0.000,0.000,0.000,0.000,-1
4228,0.000,0.000,0.000,0.000,0.000,-1
4229,0.000,0.000,0.000,0.000,0.000,-1
4230,0.000,0.000,0.000,0.000,0.000,-1
4231,0.000,0.000,0.000,0.000,0.000,-1
4232,0.000,0.000,0.000,0.000,0.000,-1
4233,0.000,0.000,0.000,0.000,0.000,-1
4234,0.000,0.000,0.000,0.000,0.000,-1
4235,0.000,0.000,0.000,0.000,0.000,-1
4236,0.000,0.000,0.000,0.000,0.000,-1
4237,0.000,0.000,0.000,0.000,0.000,-1
4238,0.000,0.000,0.000,0.000,0.000,-1
4239,0.000,0.000,0.000,0.000,0.000,-1
4240,0.000,0.000,0.000,0.000,0.000,-1
4241,0.000,0.000,0.000,0.000,0.000,-1
4242,0.000,0.000,0.000,0.000,0.000,-1
4243,0.000,0.000,0.000,0.000,0.000,-1
4244,0.000,0.000,0.000,0.000,0.000,-1
4245,0.000,0.000,0.000,0.000,0.000,-1
4246,0.000,0.000,0.000,0.000,0.000,-1
4247,0.000,0.000,0.000,0.000,0.000,-1
4248,0.000,0.000,0.000,0.000,0.000,-1
4249,0.000,0.000,0.000,0.000,0.000,-1
4250,0.000,0.000,0.000,0.000,0.000,-1
4251,0.000,0.000,0.000,0.000,0.000,-1
4252,0.000,0.000,0.000,0.000,0.000,-1
4253,0.000,0.000,0.000,0.000,0.000,-1
4254,0.000,0.000,0.000,0.000,0.000,-1
4255,0.000,0.000,0.000,0.000,0.000,-1
4256,0.000,0.000,0.000,0.000,0.000,-1
4257,0.000,0.000,0.000,0.000,0.000,-1
4258,0.000,0.000,0.000,0.000,0.000,-1
4259,0.000,0.000,0.000,0.000,0.000,-1
4260,0.000,0.000,0.000,0.000,0.000,-1
4261,0.000,0.000,0.000,0.000,0.000,-1
4262,0.000,0.000,0.000,0.000,0.000,-1
4263,0.000,0.000,0.000,0.000,0.000,-1
4264,0.000,0.000,0.000,0.000,0.000,-1
4265,0.000,0.000,0.000,0.000,0.000,-1
4266,0.000,0.000,0.000,0.000,0.000,-1
4267,0.000,0.000,0.000,0.000,0.000,-1
4268,0.000,0.000,0.000,0.000,0.000,-1
4269,0.000,0.000,0.000,0.000,0.000,-1
4270,0.000,0.000,0.000,0.000,0.000,-1
4271,0.000,0.000,0.000,0.000,0.000,-1
4272,0.000,0.000,0.000,0.000,0.000,-1
4273,0.000,0.000,0.000,0.000,0.000,-1
4274,0.000,0.000,0.000,0.000,0.000,-1
4275,0.000,0.000,0.000,0.000,0.000,-1
4276,0.000,0.000,0.000,0.000,0.000,-1
4277,0.000,0.000,0.000,0.000,0.000,-1
4278,0.000,0.000,0.000,0.000,0.000,-1
4279,0.000,0.000,0.000,0.000,0.000,-1
4280,0.000,0.000,0.000,0.000,0.000,-1
4281,0.000,0.000,0.000,0.000,0.000,-1
4282,0.000,0.000,0.000,0.000,0.000,-1
4283,0.000,0.000,0.000,0.000,0.000,-1
4284,0.000,0.000,0.000,0.000,0.000,-1
4285,0.000,0.000,0.000,0.000,0.000,-1
4286,0.000,0.000,0.000,0.000,0.000,-1
4287,0.000,0.000,0.000,0.000,0.000,-1
4288,0.000,0.000,0.000,0.000,0.000,-1
4289,0.000,0.000,0.000,0.000,0.000,-1
4290,0.000,0.000,0.000,0.000,0.000,-1
4291,0.000,0.000,0.000,0.000,0.000,-1
4292,0.000,0.000,0.000,0.000,0.000,-1
4293,0.000,0.000,0.000,0.000,0.000,-1
4294,0.000,0.000,0.000,0.000,0.000,-1
4295,0.000,0.000,0.000,0.000,0.000,-1
4296,0.000,0.000,0.000,0.000,0.000,-1
4297,0.000,0.000,0.000,0.000,0.000,-1
4298,0.000,0.000,0.000,0.000,0.000,-1
4299,0.000,0.000,0.000,0.000,0.000,-1
4300,0.000,0.000,0.000,0.000,0.000,-1
4301,0.000,0.000,0.000,0.000,0.000,-1
4302,0.000,0.000,0.000,0.000,0.000,-1
4303,0.000,0.000,0.000,0.000,0.000,-1
4304,0.000,0.000,0.000,0.000,0.000,-1
4305,0.000,0.000,0.000,0.000,0.000,-1
4306,0.000,0.000,0.000,0.000,0.000,-1
4307,0.000,0.000,0.000,0.000,0.000,-1
4308,0.000,0.000,0.000,0.000,0.000,-1
4309,0.000,0.000,0.000,0.000,0.000,-1
4310,0.000,0.000,0.000,0.000,0.000,-1
4311,0.000,0.000,0.000,0.000,0.000,-1
4312,0.000,0.000,0.000,0.000,0.000,-1
4313,0.000,0.000,0.000,0.000,0.000,-1
4314,0.000,0.000,0.000,0.000,0.000,-1
4315,0.000,0.000,0.000,0.000,0.000,-1
4316,0.000,0.000,0.000,0.000,0.000,-1
4317,0.000,0.000,0.000,0.000,0.000,-1
4318,0.000,0.000,0.000,0.000,0.000,-1
4319,0.000,0.000,0.000,0.000,0.000,-1
4320,0.000,0.000,0.000,0.000,0.000,-1
4321,0.000,0.000,0.000,0.000,0.000,-1
4322,0.000,0.000,0.000,0.000,0.000,-1
4323,0.000,0.000,0.000,0.000,0.000,-1
4324,0.000,0.000,0.000,0.000,0.000,-1
4325,0.000,0.000,0.000,0.000,0.000,-1
4326,0.000,0.000,0.000,0.000,0.000,-1
4327,0.000,0.000,0.000,0.000,0.000,-1
4328,0.000,0.000,0.000,0.000,0.000,-1
4329,0.000,0.000,0.000,0.000,0.000,-1
4330,0.000,0.000,0.000,0.000,0.000,-1
4331,0.000,0.000,0.000,0.000,0.000,-1
4332,0.000,0.000,0.000,0.000,0.000,-1
4333,0.000,0.000,0.000,0.000,0.000,-1
4334,0.000,0.000,0.000,0.000,0.000,-1
4335,0.000,0.000,0.000,0.000,0.000,-1
4336,0.000,0.000,0.000,0.000,0.000,-1
4337,0.000,0.000,0.000,0.000,0.000,-1
4338,0.000,0.000,0.000,0.000,0.000,-1
4339,0.000,0.000,0.000,0.000,0.000,-1
4340,0.000,0.000,0.000,0.000,0.000,-1
4341,0.000,0.000,0.000,0.000,0.000,-1
4342,0.000,0.000,0.000,0.000,0.000,-1
4343,0.000,0.000,0.000,0.000,0.000,-1
4344,0.000,0.000,0.000,0.000,0.000,-1
4345,0.000,0.000,0.000,0.000,0.000,-1
4346,0.000,0.000,0.000,0.000,0.000,-1
4347,0.000,0.000,0.000,0.000,0.000,-1
4348,0.000,0.000,0.000,0.000,0.000,-1
4349,0.000,0.000,0.000,0.000,0.000,-1
4350,0.000,0.000,0.000,0.000,0.000,-1
4351,0.000,0.000,0.000,0.000,0.000,-1
4352,0.000,0.000,0.000,0.000,0.000,-1
4353,0.000,0.000,0.000,0.000,0.000,-1
4354,0.000,0.000,0.000,0.000,0.000,-1
4355,0.000,0.000,0.000,0.000,0.000,-1
4356,0.000,0.000,0.000,0.000,0.000,-1
4357,0.000,0.000,0.000,0.000,0.000,-1
4358,0.000,0.000,0.000,0.000,0.000,-1
4359,0.000,0.000,0.000,0.000,0.000,-1
4360,0.000,0.000,0.000,0.000,0.000,-1
4361,0.000,0.000,0.000,0.000,0.000,-1
4362,0.000,0.000,0.000,0.000,0.000,-1
4363,0.000,0.000,0.000,0.000,0.000,-1
4364,0.000,0.000,0.000,0.000,0.000,-1
4365,0.000,0.000,0.000,0.000,0.000,-1
4366,0.000,0.000,0.000,0.000,0.000,-1
4367,0.000,0.000,0.000,0.000,0.000,-1
4368,0.000,0.000,0.000,0.000,0.000,-1
4369,0.000,0.000,0.000,0.000,0.000,-1
4370,0.000,0.000,0.000,0.000,0.000,-1
4371,0.000,0.000,0.000,0.000,0.000,-1
4372,0.000,0.000,0.000,0.000,0.000,-1
4373,0.000,0.000,0.000,0.000,0.000,-1
4374,0.000,0.000,0.000,0.000,0.000,-1
4375,0.000,0.000,0.000,0.000,0.000,-1
4376,0.000,0.000,0.000,0.000,0.000,-1
4377,0.000,0.000,0.000,0.000,0.000,-1
4378,0.000,0.000,0.000,0.000,0.000,-1
4379,0.000,0.000,0.000,0.000,0.000,-1
4380,0.000,0.000,0.000,0.000,0.000,-1
4381,0.000,0.000,0.000,0.000,0.000,-1
